"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "AUC" "Youden" "YoudenSensitivity" "YoudenSpecificity" "TPR" "TNR" "MAE" "Runtime" "TrainingTime" "TestTime" "VarSelected"
"501" "GAMMA_FORW" 3 3 1 1 1 1 0.849 0.846077457795432 0.851963746223565 0.698024450812306 0.849020602009498 0.450563106773274 0.878147029204431 0.826216484607746 0.851963746223565 0.846077457795432 0.201324226475486 0.279999999999973 0.110000000000127 0.00999999999999091 "x1;x2;x3"
"502" "LASSO" 4 3 0.96 0.954545454545455 1 0.846114112226649 0.8475 0.844091360476663 0.850956696878147 0.695032418535026 0.847524028677405 0.542754778102011 0.833836858006042 0.868917576961271 0.850956696878147 0.844091360476663 0.201860325373152 2.00999999999999 0.0500000000001819 0.00999999999999091 "x1;x2;x3;Noise19"
"503" "RFI" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8435 0.837140019860973 0.849949647532729 0.687094820876705 0.843544833696851 0.495889127614921 0.851963746223565 0.837140019860973 0.849949647532729 0.837140019860973 0.209408119663564 8.78999999999996 0.0500000000001819 0 "x1;x2"
"504" "STEP" 6 3 0.88 0.863636363636364 1 0.657128740672771 0.8455 0.843098311817279 0.847935548841893 0.691016930122184 0.845516930329586 0.557064816690053 0.831822759315206 0.869910625620655 0.847935548841893 0.843098311817279 0.201710810222042 1.63000000000011 0.0499999999999545 0.00999999999999091 "x1;x2;x3;Noise19;Noise20;Noise13"
"505" "SU" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8435 0.837140019860973 0.849949647532729 0.687094820876705 0.843544833696851 0.495889127614921 0.851963746223565 0.837140019860973 0.849949647532729 0.837140019860973 0.209408119663564 0.119999999999891 0.0399999999999636 0.0199999999999818 "x1;x2"
"506" "SVM-RFE" 3 3 1 1 1 1 0.849 0.846077457795432 0.851963746223565 0.698024450812306 0.849020602009498 0.450563106773274 0.878147029204431 0.826216484607746 0.851963746223565 0.846077457795432 0.201324226475486 22.3199999999999 0.0599999999999454 0 "x1;x2;x3"
"507" "CFS" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8505 0.855116514690983 0.846001974333662 0.70105924200903 0.850559244512323 0.530425539547335 0.839091806515301 0.875379939209726 0.846001974333662 0.855116514690983 0.208567214923406 0.200000000000045 0.0500000000001819 0 "x1;x2"
"508" "CHI2" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8505 0.855116514690983 0.846001974333662 0.70105924200903 0.850559244512323 0.530425539547335 0.839091806515301 0.875379939209726 0.846001974333662 0.855116514690983 0.208567214923406 0.139999999999873 0.0500000000001819 0 "x1;x2"
"509" "FULL" 25 3 0.12 0 1 0 0.849 0.854103343465046 0.844027640671273 0.698072338611791 0.84906549206816 0.546773584619793 0.824284304047384 0.881458966565349 0.844027640671273 0.854103343465046 0.201459190261851 0 0.0899999999999181 0.00999999999999091 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"510" "GAMMA_BACK" 3 3 1 1 1 1 0.8475 0.851063829787234 0.844027640671273 0.695034122817116 0.847545735229254 0.53817137589964 0.83218163869694 0.875379939209726 0.844027640671273 0.851063829787234 0.201327800646723 5.5 0.0599999999999454 0.00999999999999091 "x1;x2;x3"
"511" "GAMMA_BF" 3 3 1 1 1 1 0.8475 0.851063829787234 0.844027640671273 0.695034122817116 0.847545735229254 0.53817137589964 0.83218163869694 0.875379939209726 0.844027640671273 0.851063829787234 0.201327800646723 0.330000000000155 0.0599999999999454 0.0199999999999818 "x1;x2;x3"
"512" "GAMMA_FORW" 3 3 1 1 1 1 0.8475 0.851063829787234 0.844027640671273 0.695034122817116 0.847545735229254 0.53817137589964 0.83218163869694 0.875379939209726 0.844027640671273 0.851063829787234 0.201327800646723 0.300000000000182 0.0499999999999545 0 "x1;x2;x3"
"513" "LASSO" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.675 0.639311043566363 0.709772951628825 0.350040373245463 0.674541997597594 0.503719267365198 0.706811451135242 0.650455927051672 0.709772951628825 0.639311043566363 0.416212252894001 2 0.0599999999999454 0.0199999999999818 "x2;x3"
"514" "RFI" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8505 0.855116514690983 0.846001974333662 0.70105924200903 0.850559244512323 0.530425539547335 0.839091806515301 0.875379939209726 0.846001974333662 0.855116514690983 0.208567214923406 8.58999999999992 0.0599999999999454 0 "x1;x2"
"515" "STEP" 5 3 0.92 0.909090909090909 1 0.738548945875996 0.8515 0.860182370820669 0.843040473840079 0.703185922129119 0.851611422330374 0.542780106189596 0.829220138203356 0.879432624113475 0.843040473840079 0.860182370820669 0.201407248970681 1.27999999999997 0.0399999999999636 0.0199999999999818 "x1;x2;x3;Noise5;Noise16"
"516" "SU" 1 1 0.92 1 0.333333333333333 0.552770798392567 0.76 0.756838905775076 0.763079960513327 0.519918866288403 0.759959433144201 0.489955643357735 0.772951628825271 0.750759878419453 0.763079960513327 0.756838905775076 0.323965241485329 0.110000000000127 0.0599999999999454 0.0199999999999818 "x1"
"517" "SVM-RFE" 4 3 0.96 0.954545454545455 1 0.846114112226649 0.8515 0.857142857142857 0.846001974333662 0.703086819402778 0.85157241573826 0.59107696134989 0.810463968410661 0.897669706180344 0.846001974333662 0.857142857142857 0.201267213720788 21.54 0.0499999999999545 0 "Noise16;x1;x2;x3"
"518" "CFS" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.853 0.86039603960396 0.845454545454545 0.705986160975543 0.852925292529253 0.435892824047309 0.888888888888889 0.830693069306931 0.845454545454545 0.86039603960396 0.198544453270943 0.169999999999845 0.0399999999999636 0.0199999999999818 "x1;x2"
"519" "CHI2" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.853 0.86039603960396 0.845454545454545 0.705986160975543 0.852925292529253 0.435892824047309 0.888888888888889 0.830693069306931 0.845454545454545 0.86039603960396 0.198544453270943 0.0899999999999181 0.0599999999999454 0.0199999999999818 "x1;x2"
"520" "FULL" 25 3 0.12 0 1 0 0.8675 0.864356435643564 0.870707070707071 0.735027119770094 0.867531753175318 0.452030815539642 0.888888888888889 0.852475247524752 0.870707070707071 0.864356435643564 0.18706362848429 0 0.0800000000001546 0.0399999999999636 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"521" "GAMMA_BACK" 3 3 1 1 1 1 0.871 0.867326732673267 0.874747474747475 0.742037102782732 0.871037103710371 0.499962707681628 0.874747474747475 0.867326732673267 0.874747474747475 0.867326732673267 0.188873394453854 4.67000000000007 0.0600000000001728 0 "x1;x2;x3"
"522" "GAMMA_BF" 3 3 1 1 1 1 0.871 0.867326732673267 0.874747474747475 0.742037102782732 0.871037103710371 0.499962707681628 0.874747474747475 0.867326732673267 0.874747474747475 0.867326732673267 0.188873394453854 0.25 0.0699999999999363 0 "x1;x2;x3"
"523" "GAMMA_FORW" 3 3 1 1 1 1 0.871 0.867326732673267 0.874747474747475 0.742037102782732 0.871037103710371 0.499962707681628 0.874747474747475 0.867326732673267 0.874747474747475 0.867326732673267 0.188873394453854 0.270000000000209 0.0499999999999545 0.0199999999999818 "x1;x2;x3"
"524" "LASSO" 7 3 0.84 0.818181818181818 1 0.592156525463792 0.866 0.862376237623762 0.86969696969697 0.732036602745229 0.866036603660366 0.546651781227026 0.852525252525253 0.883168316831683 0.86969696969697 0.862376237623762 0.187604922338285 2 0.0599999999999454 0 "x1;x2;x3;Noise7;Noise9;Noise11;Noise15"
"525" "RFI" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.853 0.86039603960396 0.845454545454545 0.705986160975543 0.852925292529253 0.435892824047309 0.888888888888889 0.830693069306931 0.845454545454545 0.86039603960396 0.198544453270943 8.33999999999992 0.0600000000001728 0.0199999999999818 "x1;x2"
"526" "STEP" 8 3 0.8 0.772727272727273 1 0.538305421923955 0.864 0.861386138613861 0.866666666666667 0.728017857767324 0.864026402640264 0.420396085327678 0.901010101010101 0.83960396039604 0.866666666666667 0.861386138613861 0.187169185888106 2 0.0599999999999454 0 "x1;x2;x3;Noise15;Noise7;Noise11;Noise9;Noise17"
"527" "SU" 1 1 0.92 1 0.333333333333333 0.552770798392567 0.774 0.793069306930693 0.754545454545455 0.548118215535004 0.773807380738074 0.466729672443676 0.788888888888889 0.769306930693069 0.754545454545455 0.793069306930693 0.305402515308733 0.130000000000109 0.0399999999999636 0 "x1"
"528" "SVM-RFE" 5 3 0.92 0.909090909090909 1 0.738548945875996 0.866 0.862376237623762 0.86969696969697 0.732036602745229 0.866036603660366 0.577962926211029 0.837373737373737 0.898019801980198 0.86969696969697 0.862376237623762 0.188599172255494 21.8 0.0699999999999363 0 "Noise15;Noise7;x1;x2;x3"
"529" "CFS" 1 1 0.92 1 0.333333333333333 0.552770798392567 0.7765 0.791959798994975 0.761194029850746 0.553363875551589 0.776576914422861 0.463954138272255 0.797014925373134 0.779899497487437 0.761194029850746 0.791959798994975 0.304094328796508 0.139999999999873 0.0600000000001728 0 "x1"
"530" "CHI2" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8565 0.884422110552764 0.828855721393035 0.714235215589403 0.856638915972899 0.428991785815721 0.867661691542289 0.853266331658291 0.828855721393035 0.884422110552764 0.192975703588119 0.1099999999999 0.0599999999999454 0.0199999999999818 "x1;x2"
"531" "FULL" 25 3 0.12 0 1 0 0.8535 0.875376884422111 0.8318407960199 0.707775287064869 0.853608840221005 0.42228418313731 0.874626865671642 0.853266331658291 0.8318407960199 0.875376884422111 0.185778354850691 0 0.110000000000127 0.0299999999999727 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"532" "GAMMA_BACK" 3 3 1 1 1 1 0.86 0.881407035175879 0.838805970149254 0.720752343349329 0.860106502662567 0.33406172426735 0.911442786069652 0.818090452261306 0.838805970149254 0.881407035175879 0.186315649355564 5.85000000000014 0.0699999999999363 0 "x1;x2;x3"
"533" "GAMMA_BF" 3 3 1 1 1 1 0.86 0.881407035175879 0.838805970149254 0.720752343349329 0.860106502662567 0.33406172426735 0.911442786069652 0.818090452261306 0.838805970149254 0.881407035175879 0.186315649355564 0.299999999999955 0.0499999999999545 0 "x1;x2;x3"
"534" "GAMMA_FORW" 3 3 1 1 1 1 0.86 0.881407035175879 0.838805970149254 0.720752343349329 0.860106502662567 0.33406172426735 0.911442786069652 0.818090452261306 0.838805970149254 0.881407035175879 0.186315649355564 0.269999999999982 0.0799999999999272 0 "x1;x2;x3"
"535" "LASSO" 5 3 0.92 0.909090909090909 1 0.738548945875996 0.856 0.882412060301508 0.829850746268657 0.713110506878289 0.856131403285082 0.362489575915932 0.896517412935323 0.828140703517588 0.829850746268657 0.882412060301508 0.186388056877873 2.17999999999984 0.0599999999999454 0 "x1;x2;x3;Noise7;Noise21"
"536" "RFI" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8565 0.884422110552764 0.828855721393035 0.714235215589403 0.856638915972899 0.428991785815721 0.867661691542289 0.853266331658291 0.828855721393035 0.884422110552764 0.192975703588119 8.59999999999991 0.0700000000001637 0 "x1;x2"
"537" "STEP" 7 3 0.84 0.818181818181818 1 0.592156525463792 0.8585 0.881407035175879 0.835820895522388 0.717852390565421 0.858613965349134 0.323411404614625 0.911442786069652 0.813065326633166 0.835820895522388 0.881407035175879 0.185855687835056 2.21000000000004 0.0600000000001728 0.0199999999999818 "x1;x2;x3;Noise7;Noise21;Noise6;Noise9"
"538" "SU" 1 1 0.92 1 0.333333333333333 0.552770798392567 0.7765 0.791959798994975 0.761194029850746 0.553363875551589 0.776576914422861 0.463954138272255 0.797014925373134 0.779899497487437 0.761194029850746 0.791959798994975 0.304094328796508 0.139999999999873 0.0499999999999545 0 "x1"
"539" "SVM-RFE" 9 3 0.76 0.727272727272727 1 0.492365963917331 0.8565 0.879396984924623 0.833830845771144 0.713848807845909 0.856613915347884 0.333175620816809 0.909452736318408 0.81608040201005 0.833830845771144 0.879396984924623 0.186005400091904 20.6499999999999 0.0599999999999454 0 "Noise12;Noise19;Noise21;Noise5;Noise7;Noise9;x1;x2;x3"
"540" "CFS" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8505 0.848814229249012 0.852226720647773 0.700999235676376 0.850520474948393 0.553573231527243 0.838056680161943 0.877470355731225 0.852226720647773 0.848814229249012 0.203780984239853 0.169999999999845 0.0500000000001819 0 "x1;x2"
"541" "CHI2" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8505 0.848814229249012 0.852226720647773 0.700999235676376 0.850520474948393 0.553573231527243 0.838056680161943 0.877470355731225 0.852226720647773 0.848814229249012 0.203780984239853 0.0999999999999091 0.0500000000001819 0 "x1;x2"
"542" "FULL" 25 3 0.12 0 1 0 0.8635 0.862648221343874 0.864372469635628 0.726986154984166 0.863510345489751 0.627208261924059 0.813765182186235 0.91798418972332 0.864372469635628 0.862648221343874 0.192443244422661 0 0.100000000000136 0.00999999999999091 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22"
"543" "GAMMA_BACK" 3 3 1 1 1 1 0.8555 0.856719367588933 0.854251012145749 0.710962202538855 0.855485189867341 0.5748269638269 0.831983805668016 0.891304347826087 0.854251012145749 0.856719367588933 0.194386549908744 5.37999999999988 0.0499999999999545 0.00999999999999091 "x1;x2;x3"
"544" "GAMMA_BF" 3 3 1 1 1 1 0.8555 0.856719367588933 0.854251012145749 0.710962202538855 0.855485189867341 0.5748269638269 0.831983805668016 0.891304347826087 0.854251012145749 0.856719367588933 0.194386549908744 0.279999999999973 0.0599999999999454 0.0199999999999818 "x1;x2;x3"
"545" "GAMMA_FORW" 3 3 1 1 1 1 0.8555 0.856719367588933 0.854251012145749 0.710962202538855 0.855485189867341 0.5748269638269 0.831983805668016 0.891304347826087 0.854251012145749 0.856719367588933 0.194386549908744 0.279999999999973 0.0599999999999454 0.0199999999999818 "x1;x2;x3"
"546" "LASSO" 8 3 0.8 0.772727272727273 1 0.538305421923955 0.8615 0.864624505928854 0.8582995951417 0.722953385492645 0.861462050535277 0.548047551766124 0.84412955465587 0.885375494071146 0.8582995951417 0.864624505928854 0.193038087618592 2.05000000000018 0.0599999999999454 0 "x1;x2;x3;Noise1;Noise13;Noise14;Noise20;Noise22"
"547" "RFI" 2 2 0.96 1 0.666666666666667 0.798549409504691 0.8505 0.848814229249012 0.852226720647773 0.700999235676376 0.850520474948393 0.553573231527243 0.838056680161943 0.877470355731225 0.852226720647773 0.848814229249012 0.203780984239853 8.55000000000018 0.0699999999999363 0 "x1;x2"
"548" "STEP" 7 3 0.84 0.818181818181818 1 0.592156525463792 0.861 0.861660079051383 0.860323886639676 0.721968080280532 0.86099198284553 0.61860491168967 0.807692307692308 0.9199604743083 0.860323886639676 0.861660079051383 0.193229544334739 1.81999999999994 0.0599999999999454 0.00999999999999091 "x1;x2;x3;Noise22;Noise14;Noise1;Noise13"
"549" "SU" 1 1 0.92 1 0.333333333333333 0.552770798392567 0.7615 0.759881422924901 0.763157894736842 0.523004010998401 0.761519658830872 0.4866038089527 0.77834008097166 0.75197628458498 0.763157894736842 0.759881422924901 0.313759949287586 0.120000000000118 0.0499999999999545 0 "x1"
"550" "SVM-RFE" 8 3 0.8 0.772727272727273 1 0.538305421923955 0.8595 0.862648221343874 0.856275303643725 0.718952647353177 0.859461762493799 0.572979304453574 0.831983805668016 0.897233201581028 0.856275303643725 0.862648221343874 0.193328089984908 21.8399999999999 0.0399999999999636 0.00999999999999091 "Noise1;Noise13;Noise14;Noise22;Noise3;x1;x2;x3"
